[["zh_CN","start","start"],
["zh_CN","beijingxinlizixunrexian","北京心理咨询热线"],
["zh_CN","gushixinlixue","股市心理学"],
["zh_CN","toushexiaoying","投射效应"],
["zh_CN","renjihuyi","人际互倚"],
["zh_CN","yuxian","阈限"],
["zh_CN","wulihenjiyanjiufa","物理痕迹研究法"],
["zh_CN","liangfenfaxidingli","两分法系定理"],
["zh_CN","xiemiaonuoweiqi","谢妙诺维奇"],
["zh_CN","genzongkuang","跟踪狂"],
["zh_CN","fucongquanweishiyan","服从权威实验"],
["zh_CN","yuankuai","原块"],
["zh_CN","qidongxiaoying","启动效应"],
["zh_CN","xuannianguanggao","悬念广告"],
["zh_CN","zhansenxiaoying","詹森效应"],
["zh_CN","tingzhiqinhai","停止侵害"],
["zh_CN","lianzupi","恋足癖"],
["zh_CN","pipanxingsikao","批判性思考"],
["zh_CN","zhishangwang","志尚网"],
["zh_CN","jiaoyushijianzhongdexinlixue","教育实践中的心理学"],
["zh_CN","aerzihaimobing","阿尔兹海默病"],
["zh_CN","jiyizhunbeixing","记忆准备性"],
["zh_CN","busuiyiyundong","不随意运动"],
["zh_CN","quntirenge","群体人格"],
["zh_CN","wuruihua","吴瑞华"],
["zh_CN","masiluoxuqiucengcililun","马斯洛需求层次理论"],
["zh_CN","linsexinli","吝啬心理"],
["zh_CN","zongxiangyanjiu","纵向研究"],
["zh_CN","manguanliaofa","满灌疗法"],
["zh_CN","fanzuitiaojian","犯罪条件"],
["zh_CN","bingcunyishi","并存意识"],
["zh_CN","kangfuxinlixue","康复心理学"],
["zh_CN","qiutongsiwei","求同思维"],
["zh_CN","gerenwuyishi","个人无意识"],
["zh_CN","zishaxingyouyu","自杀性忧郁"],
["zh_CN","yayixinli","压抑心理"],
["zh_CN","gudianxingweizhuyi","古典行为主义"],
["zh_CN","xiangguandinglv","相关定律"],
["zh_CN","nengkuai","能块"],
["zh_CN","dalun","达伦"],
["zh_CN","xinliguominfanying","心理过敏反应"],
["zh_CN","shengtaixinlixue","生态心理学"],
["zh_CN","qingganzonghezheng","情感综合征"],
["zh_CN","xuexidongji","学习动机"],
["zh_CN","yizhi","意志"],
["zh_CN","geshitaxinlixue","格式塔心理学"],
["zh_CN","beinuxi","贝努西"],
["zh_CN","ziwoyishi","自我意识"],
["zh_CN","youmoxinlixue","幽默心理学"],
["zh_CN","gudinafu","古迪纳夫"],
["zh_CN","xiangdengdidai","相等地带"],
["zh_CN","zitaibiaoqing","姿态表情"],
["zh_CN","shengwu","生物"],
["zh_CN","gouzaoxinlixue","构造心理学"],
["zh_CN","qiangposhenjingzheng","强迫神经症"],
["zh_CN","yangejiaolv","阉割焦虑"],
["zh_CN","diyazi","迪亚兹"],
["zh_CN","zize","自责"],
["zh_CN","youbikongbuzheng","幽闭恐怖症"],
["zh_CN","sitake","斯塔克"],
["zh_CN","shanguangronghe","闪光融合"],
["zh_CN","aiqingxinlixue","爱情心理学"],
["zh_CN","xiuqie","羞怯"],
["zh_CN","tuonibuzan","托尼布赞"],
["zh_CN","yibingxingrengezhangai","癔病型人格障碍"],
["zh_CN","siweixue","思维学"],
["zh_CN","xuqiudinglv","需求定律"],
["zh_CN","xiaodu","效度"],
["zh_CN","shequxinlixue","社区心理学"],
["zh_CN","feizhengshiguifan","非正式规范"],
["zh_CN","faxianxuexi","发现学习"],
["zh_CN","aerbote","阿尔波特"],
["zh_CN","zhengxiangxinlixue","正向心理学"],
["zh_CN","xianxingzuzhizhe","先行组织者"],
["zh_CN","liudufengelilun","六度分隔理论"],
["zh_CN","chaowo","超我"],
["zh_CN","congzhongshiyan","从众实验"],
["zh_CN","guansi","官司"],
["zh_CN","diweixiaoying","地位效应"],
["zh_CN","shenglilingdu","生理零度"],
["zh_CN","kubole","库伯勒"],
["zh_CN","duoweifenxifa","多维分析法"],
["zh_CN","zishaqitu","自杀企图"],
["zh_CN","zizuiwangxiang","自罪妄想"],
["zh_CN","geaoerji","格奥尔吉"],
["zh_CN","duoyinsulilun","多因素理论"],
["zh_CN","aimusi","埃姆斯"],
["zh_CN","aigong","埃贡"],
["zh_CN","wuxinglian","无性恋"],
["zh_CN","qingganzhishang","情感智商"],
["zh_CN","bihengda","毕恒达"],
["zh_CN","jiaolvxingshenjingzheng","焦虑性神经症"],
["zh_CN","shehuirenzhi","社会认知"],
["zh_CN","jixushehuihua","继续社会化"],
["zh_CN","miyaxixiqiaofu","米亚西希乔夫"],
["zh_CN","kaici","凯茨"],
["zh_CN","xinlixunlian","心理训练"],
["zh_CN","rengeceyan","人格测验"],
["zh_CN","manxingtuolazheng","慢性拖拉症"],
["zh_CN","xingweizhuyixuexililun","行为主义学习理论"],
["zh_CN","yizhi","移置"],
["zh_CN","dengdaixiaoying","等待效应"],
["zh_CN","lizhihua","理智化"],
["zh_CN","renbenzhuyixinlixuepai","人本主义心理学派"],
["zh_CN","youshigerenxiaoying","优势个人效应"],
["zh_CN","fanzuixinlixue","犯罪心理学"],
["zh_CN","axisi","阿希斯"],
["zh_CN","shentouyuronghe","渗透与融合"],
["zh_CN","liurude","刘儒德"],
["zh_CN","jinengqianyi","技能迁移"],
["zh_CN","maijien","麦基恩"],
["zh_CN","miaoyuanjiang","苗元江"],
["zh_CN","xuhuandeyouyuexing","虚幻的优越性"],
["zh_CN","buluodemantu","布洛德曼图"],
["zh_CN","bixian","笔仙"],
["zh_CN","yangben","样本"],
["zh_CN","jixingyingjifanying","急性应激反应"],
["zh_CN","hanguoxingge","韩国性格"],
["zh_CN","buligesixinggefenleifa","布里格斯性格分类法"],
["zh_CN","ganzifuerdexiaoying","甘兹弗尔德效应"],
["zh_CN","fuxing","复型"],
["zh_CN","xiangguanyangben","相关样本"],
["zh_CN","chaoyuexinglaosao","超越性牢骚"],
["zh_CN","saoluo","扫罗"],
["zh_CN","yinkexiaoying","印刻效应"],
["zh_CN","sidegeermoshizhenghouqun","斯德哥尔摩氏症候群"],
["zh_CN","kaneiji","卡内基"],
["zh_CN","weilianfengte","威廉冯特"],
["zh_CN","luojijiyi","逻辑记忆"],
["zh_CN","zhongguojiuxingrenge","中国九型人格"],
["zh_CN","qianghenglixiaoying","强亨利效应"],
["zh_CN","xingweixinlixue","行为心理学"],
["zh_CN","ganjuebianma","感觉编码"],
["zh_CN","weibobili","韦伯比例"],
["zh_CN","tuyouxiaoying","图优效应"],
["zh_CN","lichixifa","力持析法"],
["zh_CN","qingganyingjiguanlixunlian","情感应激管理训练"],
["zh_CN","gongzuojiyi","工作记忆"],
["zh_CN","fanshishituili","反事实推理"],
["zh_CN","weiliansihuan","威廉斯环"],
["zh_CN","feideng","费登"],
["zh_CN","shehuililiang","社会力量"],
["zh_CN","sousuoyinqingyilaizonghezheng","搜索引擎依赖综合症"],
["zh_CN","aiqingkonghuang","爱情恐慌"],
["zh_CN","shilvxingshimian","失律性失眠"],
["zh_CN","ceyanjiaolv","测验焦虑"],
["zh_CN","maiersi","迈尔斯"],
["zh_CN","minsiteboge","闵斯特伯格"],
["zh_CN","sibenneixianxiang","斯本内现象"],
["zh_CN","jiaoyujizhinengli","教育机智能力"],
["zh_CN","jingshenshuairuo","精神衰弱"],
["zh_CN","ganzhinengli","感知能力"],
["zh_CN","aosika","奥斯卡"],
["zh_CN","qiujiyiyuzheng","秋季抑郁症"],
["zh_CN","shengwuxuemoshi","生物学模式"],
["zh_CN","fengchengxinli","奉承心理"],
["zh_CN","hansi","汉斯"],
["zh_CN","huyongping","胡永萍"],
["zh_CN","chendaqi","陈大齐"],
["zh_CN","jiuyeqiwang","就业期望"],
["zh_CN","xiejianqingdinglun","谢健青定论"],
["zh_CN","eleketelaqingjie","厄勒克特拉情结"],
["zh_CN","moleinuo","莫雷诺"],
["zh_CN","huanxiangzuoyong","幻想作用"],
["zh_CN","chengshu","成熟"],
["zh_CN","litaxingwei","利他行为"],
["zh_CN","jingshenfenxilun","精神分析论"],
["zh_CN","cijiweidu","刺激维度"],
["zh_CN","jingkongzhangai","惊恐障碍"],
["zh_CN","jiyichayi","记忆差异"],
["zh_CN","zhongguoxinlilianmeng","中国心理联盟"],
["zh_CN","danniersi","丹尼尔斯"],
["zh_CN","chaojiaguannian","超价观念"],
["zh_CN","rengeyixiang","人格意向"],
["zh_CN","jibenguiyincuowu","基本归因错误"],
["zh_CN","shuangxianggoutong","双向沟通"],
["zh_CN","xinling","心灵"],
["zh_CN","zhongduyiyuzheng","重度抑郁症"],
["zh_CN","nandi","南迪"],
["zh_CN","xiaofeizhexinlixue","消费者心理学"],
["zh_CN","hepingxingrenge","和平型人格"],
["zh_CN","haidanxiaoying","海胆效应"],
["zh_CN","fanxinsheng","范心胜"],
["zh_CN","keleike","克雷克"],
["zh_CN","jingshenfenxililun","精神分析理论"],
["zh_CN","buluokazhongshu","布洛卡中枢"],
["zh_CN","xinqixiaoying","新奇效应"],
["zh_CN","xinshenyixue","心身医学"],
["zh_CN","fucongshiyan","服从实验"],
["zh_CN","huanzhezhongxinliaofa","患者中心疗法"],
["zh_CN","yueguishehuixue","越轨社会学"],
["zh_CN","shangyuxian","上阈限"],
["zh_CN","ertongguduzheng","儿童孤独症"],
["zh_CN","bolin","波林"],
["zh_CN","laoaide","劳埃德"],
["zh_CN","gesangzeren","格桑泽仁"],
["zh_CN","xingweizhuyixinlixuepai","行为主义心理学派"],
["zh_CN","dongji","动机"],
["zh_CN","mengxiang","梦乡"],
["zh_CN","jianmoxiaoying","缄默效应"],
["zh_CN","tushi","图式"],
["zh_CN","ziwofangweixingguiyin","自我防卫性归因"],
["zh_CN","zhuangshi","妆饰"],
["zh_CN","sixiangxingrenge","思想型人格"],
["zh_CN","jiaoxuejiankongnengli","教学监控能力"],
["zh_CN","xinxigoutongyuguanli","信息沟通与管理"],
["zh_CN","rentonggan","认同感"],
["zh_CN","keerbogedaodefazhanjieduan","柯尔伯格道德发展阶段"],
["zh_CN","zixinxin","自信心"],
["zh_CN","jijixinlixue","积极心理学"],
["zh_CN","zishenbianhuanzheng","自身变换症"],
["zh_CN","fangweizhijue","方位知觉"],
["zh_CN","diyiyinxiangxiaoying","第一印象效应"],
["zh_CN","caiyahe","蔡亚河"],
["zh_CN","bairimengjianyafa","白日梦减压法"],
["zh_CN","aokangji","奥康吉"],
["zh_CN","diyifankangqi","第一反抗期"],
["zh_CN","shenmeigan","审美感"],
["zh_CN","ziworenshi","自我认识"],
["zh_CN","guojiyundongxinlixuexuehui","国际运动心理学学会"],
["zh_CN","gongtongxingdingli","共同性定理"],
["zh_CN","xiangxinli","向心力"],
["zh_CN","yilian","意联"],
["zh_CN","xinliwulixue","心理物理学"],
["zh_CN","jiaoxuexinlixue","教学心理学"],
["zh_CN","aixi","艾西"],
["zh_CN","xinliju","心理剧"],
["zh_CN","wuxiaoya","吴晓亚"],
["zh_CN","lianjiezhuyixinlixue","联结主义心理学"],
["zh_CN","youshidongji","优势动机"],
["zh_CN","shehuigongnengquexian","社会功能缺陷"],
["zh_CN","shenlingfutizhuangtai","神灵附体状态"],
["zh_CN","changshengchun","常盛春"],
["zh_CN","menkonglilun","门控理论"],
["zh_CN","xinshenjiaohuzuoyonglun","心身交互作用论"],
["zh_CN","shuinengbangniyingli","谁能帮你赢利"],
["zh_CN","nijingzhishu","逆境指数"],
["zh_CN","geshita","格式塔"],
["zh_CN","qiufandemeng","囚犯的梦"],
["zh_CN","xinlizixunyuan","心理咨询员"],
["zh_CN","xuanxin","玄心"],
["zh_CN","fashengxitong","发声系统"],
["zh_CN","rengepinggu","人格评估"],
["zh_CN","yetizhili","液体智力"],
["zh_CN","gaikuo","概括"],
["zh_CN","zhaoweizhi","赵伟志"],
["zh_CN","zhongguoxueyuan","中国学院"],
["zh_CN","yishipi","异嗜癖"],
["zh_CN","xiepode","谢泼德"],
["zh_CN","lianyunpi","恋孕癖"],
["zh_CN","yinguodinglv","因果定律"],
["zh_CN","zichenliangbiao","自陈量表"],
["zh_CN","guanxixinlixue","关系心理学"],
["zh_CN","jitiwutan","集体晤谈"],
["zh_CN","jiangouzhuyililun","建构主义理论"],
["zh_CN","yangdong","杨东"],
["zh_CN","mingduhengchangxing","明度恒常性"],
["zh_CN","shiyanxinlixue","实验心理学"],
["zh_CN","dongzuochengxutushi","动作程序图示"],
["zh_CN","yizhengxingganjuequeshi","癔症性感觉缺失"],
["zh_CN","xinlishitiao","心理失调"],
["zh_CN","renwuningjuli","任务凝聚力"],
["zh_CN","aiwei","艾伟"],
["zh_CN","chenmodeluoxuan","沉默的螺旋"],
["zh_CN","zujiansheji","组间设计"],
["zh_CN","beidongtiyan","被动体验"],
["zh_CN","caierde","蔡尔德"],
["zh_CN","angesi","安格斯"],
["zh_CN","tongchaituanti","同侪团体"],
["zh_CN","zhuyifenpei","注意分配"],
["zh_CN","ziwozhishi","自我知识"],
["zh_CN","jiemengcidian","解梦辞典"],
["zh_CN","xinlishixue","心理史学"],
["zh_CN","zhutilijieceyan","主题理解测验"],
["zh_CN","jianrenxing","坚韧性"],
["zh_CN","gaoyongjin","高永金"],
["zh_CN","moxiangxingneiyinzhiminfa","默想性内隐致敏法"],
["zh_CN","ziwofengbixinli","自我封闭心理"],
["zh_CN","xiejianqing","谢健青"],
["zh_CN","ketiyongjiuxing","客体永久性"],
["zh_CN","wuyuxingdongjifanzui","物欲型动机犯罪"],
["zh_CN","xuexililun","学习理论"],
["zh_CN","shenmei","审美"],
["zh_CN","fanshehuixingrengeyichang","反社会型人格异常"],
["zh_CN","mingshiying","明适应"],
["zh_CN","jiangsushengxinlixuehui","江苏省心理学会"],
["zh_CN","fanhuiyizhi","返回抑制"],
["zh_CN","shouzhangchuandaofanshe","手掌传导反射"],
["zh_CN","duikangxinli","对抗心理"],
["zh_CN","jiuxingrengelilun","九型人格理论"],
["zh_CN","chenmaoxiaoying","沉锚效应"],
["zh_CN","shehuizerenshuo","社会责任说"],
["zh_CN","dingyixinggainian","定义性概念"],
["zh_CN","shenghuoxinlixue","生活心理学"],
["zh_CN","disi","迪斯"],
["zh_CN","guancha","观察"],
["zh_CN","fugesi","弗格斯"],
["zh_CN","ruiwentuiliceyan","瑞文推理测验"],
["zh_CN","menzhenxinlizixun","门诊心理咨询"],
["zh_CN","zinue","自虐"],
["zh_CN","zhiyeziwoxiaonenggan","职业自我效能感"],
["zh_CN","xinliweishengpinggu","心理卫生评估"],
["zh_CN","xinliwulidinglv","心理物理定律"],
["zh_CN","zishaxue","自杀学"],
["zh_CN","ziwoyishiwenluan","自我意识紊乱"],
["zh_CN","pangguanzhexiaoying","旁观者效应"],
["zh_CN","heilongjiangdaxuejiaoyuxueyuan","黑龙江大学教育学院"],
["zh_CN","renjixiyinzengjianyuanze","人际吸引增减原则"],
["zh_CN","kaofuka","考夫卡"],
["zh_CN","liumianzixiaoying","留面子效应"],
["zh_CN","jianjiegoutong","间接沟通"],
["zh_CN","neiwentaililun","内稳态理论"],
["zh_CN","yundongjue","运动觉"],
["zh_CN","xinjingshenfenxi","新精神分析"],
["zh_CN","mixiyake","米西亚克"],
["zh_CN","lingxiuxingrenge","领袖型人格"],
["zh_CN","fanyingdeqianfuqi","反应的潜伏期"],
["zh_CN","quntiguimo","群体规模"],
["zh_CN","alunsen","阿伦森"],
["zh_CN","xindu","信度"],
["zh_CN","jiejinlv","接近律"],
["zh_CN","badeli","巴德利"],
["zh_CN","fangyu","方语"],
["zh_CN","chenlixing","忱立性"],
["zh_CN","jiaoyuzuoyong","教育作用"],
["zh_CN","jiyi","记忆"],
["zh_CN","qianyishijiyi","前意识记忆"],
["zh_CN","taiduceliang","态度测量"],
["zh_CN","shangyin","上瘾"],
["zh_CN","falvxinlixue","法律心理学"],
["zh_CN","duikangxingtiaojianzuoyong","对抗性条件作用"],
["zh_CN","shendeli","沈德立"],
["zh_CN","fenxixinlixue","分析心理学"],
["zh_CN","ganjuedengjufa","感觉等距法"],
["zh_CN","chenchangwen","陈昌文"],
["zh_CN","jiaxiaoming","贾晓明"],
["zh_CN","zifaxunlianfa","自发训练法"],
["zh_CN","xinlixuezhuanyejichu","心理学专业基础"],
["zh_CN","weikesileertongzhililiangbiao","韦克斯勒儿童智力量表"],
["zh_CN","simiwenti","斯密问题"],
["zh_CN","zhiyetongban","职业同伴"],
["zh_CN","luodahua","罗大华"],
["zh_CN","mosikeweiqi","莫斯科维奇"],
["zh_CN","xianshigansangshi","现实感丧失"],
["zh_CN","sanlengjingxiaoying","三棱镜效应"],
["zh_CN","dulixingwei","独立行为"],
["zh_CN","danzhizhi","胆汁质"],
["zh_CN","ziwobaolu","自我暴露"],
["zh_CN","shijianshuangbaotai","时间双胞胎"],
["zh_CN","xinzhikexue","心智科学"],
["zh_CN","fangliluo","方俐洛"],
["zh_CN","aodianxinli","凹点心理"],
["zh_CN","ruofangfa","弱方法"],
["zh_CN","mixinxingwei","迷信行为"],
["zh_CN","gonggongjuecesiwei","公共决策思维"],
["zh_CN","taidugaibiandexietiaolun","态度改变的协调论"],
["zh_CN","yishipu","意识谱"],
["zh_CN","tiaojianfanshedefanhua","条件反射的泛化"],
["zh_CN","wentishencenglijie","问题深层理解"],
["zh_CN","beisi","贝斯"],
["zh_CN","jingshenxue","精神学"],
["zh_CN","maseman","马瑟曼"],
["zh_CN","kaisiteleyanjiuhui","凯斯特勒研究会"],
["zh_CN","jisile","吉斯勒"],
["zh_CN","yingyongshehuixinlixue","应用社会心理学"],
["zh_CN","fanzuixinli","犯罪心理"],
["zh_CN","huanjingyingxiang","环境影响"],
["zh_CN","zhuzuxiang","朱祖祥"],
["zh_CN","naiseer","奈瑟尔"],
["zh_CN","renzhifazhanlilun","认知发展理论"],
["zh_CN","gaoerjiya","高尔吉亚"],
["zh_CN","buluokaqu","布洛卡区"],
["zh_CN","ziranxuyao","自然需要"],
["zh_CN","paweier","帕维尔"],
["zh_CN","xinliqingjingju","心理情景剧"],
["zh_CN","mixinxinli","迷信心理"],
["zh_CN","minganxingguanxiwangxiang","敏感性关系妄想"],
["zh_CN","shuncongxing","顺从型"],
["zh_CN","delunsi","德伦斯"],
["zh_CN","beidexingrengezhangai","悖德型人格障碍"],
["zh_CN","jukuangzheng","惧旷症"],
["zh_CN","zhaomingxiaoying","照明效应"],
["zh_CN","jingshenfenxizhiliao","精神分析治疗"],
["zh_CN","mangshi","盲视"],
["zh_CN","juesezhuanhuan","角色转换"],
["zh_CN","xinzhizhiguan","心智直观"],
["zh_CN","ajimideyuyunniangxiaoying","阿基米德与酝酿效应"],
["zh_CN","caorichang","曹日昌"],
["zh_CN","qinfan","侵犯"],
["zh_CN","xinlishiyanfa","心理实验法"],
["zh_CN","pipeizusheji","匹配组设计"],
["zh_CN","liang","利昂"],
["zh_CN","gongyeyuzuzhixinlixue","工业与组织心理学"],
["zh_CN","shuangchongdaimalilun","双重代码理论"],
["zh_CN","shengtaixiaodu","生态效度"],
["zh_CN","muzilian","母子恋"],
["zh_CN","xiyin","吸引"],
["zh_CN","suoluomen","所罗门"],
["zh_CN","qingganguocheng","情感过程"],
["zh_CN","ducheniweixiao","杜彻尼微笑"],
["zh_CN","jizhong","击中"],
["zh_CN","zhunshiyansheji","准实验设计"],
["zh_CN","andelieyewa","安德列耶娃"],
["zh_CN","mageli","玛格丽"],
["zh_CN","yingyongxinlixue","应用心理学"],
["zh_CN","neirongxinlixue","内容心理学"],
["zh_CN","tanlanxinli","贪婪心理"],
["zh_CN","rineiwaxuepai","日内瓦学派"],
["zh_CN","gongxinshuofuli","攻心说服力"],
["zh_CN","kubo","库伯"],
["zh_CN","qiubianxinlixuyao","求便心理需要"],
["zh_CN","shehuixingxudu","社会性虚度"],
["zh_CN","bote","伯特"],
["zh_CN","fenliezhengwangxiangzheng","分裂症妄想症"],
["zh_CN","shuangchongbiaozheng","双重表征"],
["zh_CN","sanseshuo","三色说"],
["zh_CN","pochuanglilun","破窗理论"],
["zh_CN","xueyebuliang","学业不良"],
["zh_CN","fuhaotushi","符号图示"],
["zh_CN","wanglei","王垒"],
["zh_CN","walundaxintai","瓦伦达心态"],
["zh_CN","mading","马丁"],
["zh_CN","xiaojixingfanying","消极性反应"],
["zh_CN","duanqijiyi","短期记忆"],
["zh_CN","feilixingyinsu","非理性因素"],
["zh_CN","huanjingzhijue","环境知觉"],
["zh_CN","chaoxiangfanying","朝向反应"],
["zh_CN","zigenikexiaoying","紫格尼克效应"],
["zh_CN","lunyishuyuwenxue","论艺术与文学"],
["zh_CN","feise","费瑟"],
["zh_CN","fulexiaoying","福勒效应"],
["zh_CN","deruikesi","德瑞克斯"],
["zh_CN","xinlifazhan","心理发展"],
["zh_CN","liushuhui","刘淑慧"],
["zh_CN","xinlizhixiang","心理指向"],
["zh_CN","xinlixuezhuanye","心理学专业"],
["zh_CN","buchangxinli","补偿心理"],
["zh_CN","qingxu","情绪"],
["zh_CN","ziwoxuanzexiaoying","自我选择效应"],
["zh_CN","wenzheng","瘟症"],
["zh_CN","gaoyuanxiaoying","高原效应"],
["zh_CN","kanjianzhenxiangdenanhai","看见真相的男孩"],
["zh_CN","luji","卢吉"],
["zh_CN","xinlimomocha","心理沫沫茶"],
["zh_CN","dailixingyangbingzheng","代理性佯病症"],
["zh_CN","zhangyijun","张怡筠"],
["zh_CN","houxiandaixinlixue","后现代心理学"],
["zh_CN","anweijikongzhi","安慰剂控制"],
["zh_CN","cunzaizhuyineijiu","存在主义内疚"],
["zh_CN","qinggandanmo","情感淡漠"],
["zh_CN","mubiaojili","目标激励"],
["zh_CN","shuangbishichongtu","双避式冲突"],
["zh_CN","jingxiangxiaoying","镜像效应"],
["zh_CN","zerenfensan","责任分散"],
["zh_CN","chengxuxingzhishi","程序性知识"],
["zh_CN","zhouhalichuang","周哈里窗"],
["zh_CN","chuangyexinlixue","创业心理学"],
["zh_CN","maodingxiaoying","锚定效应"],
["zh_CN","xinlimoxing","心理模型"],
["zh_CN","gaoerdun","高尔顿"],
["zh_CN","pochuangzililun","破窗子理论"],
["zh_CN","renjixitong","人机系统"],
["zh_CN","juesewangluo","角色网络"],
["zh_CN","xilieweizhixiaoying","系列位置效应"],
["zh_CN","shehuixiedaixiaoying","社会懈怠效应"],
["zh_CN","daichangxinli","代偿心理"],
["zh_CN","zhijuezonghezhangai","知觉综合障碍"],
["zh_CN","jiaoxuexiaonenggan","教学效能感"],
["zh_CN","hapeng","哈鹏"],
["zh_CN","yizhixinglilun","一致性理论"],
["zh_CN","zhuguanguifan","主观规范"],
["zh_CN","xiangcunweinasixiaoying","乡村维纳斯效应"],
["zh_CN","neixiang","内向"],
["zh_CN","yuciluojijiyi","语词逻辑记忆"],
["zh_CN","xianghuyoudao","相互诱导"],
["zh_CN","baofu","报复"],
["zh_CN","jialinna","加琳娜"],
["zh_CN","yingjialilun","鹰架理论"],
["zh_CN","bubaoyuandeshijie","不抱怨的世界"],
["zh_CN","rengejiegoulilun","人格结构理论"],
["zh_CN","zengjianxiaoying","增减效应"],
["zh_CN","buluntanuo","布伦塔诺"],
["zh_CN","renjiguanxixinlixue","人际关系心理学"],
["zh_CN","xingweizhiliao","行为治疗"],
["zh_CN","zhilijiegoulun","智力结构论"],
["zh_CN","yibanbuliangdongji","一般不良动机"],
["zh_CN","cijifenhua","刺激分化"],
["zh_CN","huangyi","黄翼"],
["zh_CN","xinlinengdongxing","心理能动性"],
["zh_CN","yaowuyilaixing","药物依赖性"],
["zh_CN","airuikesen","艾瑞克森"],
["zh_CN","mianjuguan","面具馆"],
["zh_CN","xinlibaiguilv","心理摆规律"],
["zh_CN","xianshixianhuohua","现实鲜活化"],
["zh_CN","minzuchubanshe","民族出版社"],
["zh_CN","linchuanghuoyixuexinlixue","临床或医学心理学"],
["zh_CN","xingxingge","型性格"],
["zh_CN","yishuzhijue","艺术直觉"],
["zh_CN","xingxinlixuejia","性心理学家"],
["zh_CN","bisuoxinli","闭锁心理"],
["zh_CN","shijiu","嗜酒"],
["zh_CN","qizhitiyeshuo","气质体液说"],
["zh_CN","xinlifangyujizhi","心理防御机制"],
["zh_CN","huhuiguanxidinglv","互惠关系定律"],
["zh_CN","qiedaokuang","窃盗狂"],
["zh_CN","kongkeqin","孔克勤"],
["zh_CN","ertongshejiaominganzheng","儿童社交敏感症"],
["zh_CN","daxueshengxinlijiankangxuanchuanzhou","大学生心理健康宣传周"],
["zh_CN","huanjingxinlixue","环境心理学"],
["zh_CN","shehuijiegou","社会结构"],
["zh_CN","shibaigan","失败感"],
["zh_CN","lengreshuixiaoying","冷热水效应"],
["zh_CN","meiyuxinlixue","美育心理学"],
["zh_CN","linghunchuqiaotiyan","灵魂出窍体验"],
["zh_CN","cunzaigan","存在感"],
["zh_CN","jiaowangdongji","交往动机"],
["zh_CN","xiguanwucha","习惯误差"],
["zh_CN","shuangmangfa","双盲法"],
["zh_CN","ziwodizhenxiang","自我的真相"],
["zh_CN","zharongci","扎荣茨"],
["zh_CN","xinlixueyishuhua","心理学艺术化"],
["zh_CN","kewei","柯维"],
["zh_CN","xinnianpianjianxiaoying","信念偏见效应"],
["zh_CN","renzhipiancha","认知偏差"],
["zh_CN","ziwolian","自我恋"],
["zh_CN","huanjingyinsu","环境因素"],
["zh_CN","bangzhu","帮助"],
["zh_CN","wajiexingfenliezheng","瓦解型分裂症"],
["zh_CN","chongdongxingxiaofeizhe","冲动型消费者"],
["zh_CN","quanzhi","全知"],
["zh_CN","mofei","墨菲"],
["zh_CN","nianyezhi","粘液质"],
["zh_CN","jisuanzhangai","计算障碍"],
["zh_CN","zhuxiliang","朱希亮"],
["zh_CN","yulundaode","舆论道德"],
["zh_CN","buluozeke","布罗泽克"],
["zh_CN","naohuxi","脑呼吸"],
["zh_CN","pangli","庞丽"],
["zh_CN","shuimianzhuangtai","睡眠状态"],
["zh_CN","yunlunxiaoying","晕轮效应"],
["zh_CN","yalishanda","亚历山大"],
["zh_CN","airuike","艾瑞克"],
["zh_CN","guanggaoxingxiao","广告行销"],
["zh_CN","wentiyu","问题域"],
["zh_CN","shehuixuefangfalun","社会学方法论"],
["zh_CN","sidegeermozheng","斯德哥尔摩症"],
["zh_CN","linxiuyun","蔺秀云"],
["zh_CN","pikemawengxiaoying","皮克马翁效应"],
["zh_CN","dengbiliangbiao","等比量表"],
["zh_CN","dianjingluanliaofa","电痉挛疗法"],
["zh_CN","gongjixing","攻击性"],
["zh_CN","henglike","亨里克"],
["zh_CN","zhuyiliqueshizheng","注意力缺失症"],
["zh_CN","cengcijiegoulilun","层次结构理论"],
["zh_CN","huanjingjuedinglun","环境决定论"],
["zh_CN","putongxinlixuexiudingban","普通心理学修订版"],
["zh_CN","tuantiyali","团体压力"],
["zh_CN","renzhiganyu","认知干预"],
["zh_CN","shangyexinlixue","商业心理学"],
["zh_CN","xinlingtongju","心灵同居"],
["zh_CN","shenbiandexinlixue","身边的心理学"],
["zh_CN","pujinyexianxiang","浦金野现象"],
["zh_CN","yixiangrengefenjie","意象人格分解"],
["zh_CN","qunti","群体"],
["zh_CN","yekesi","耶克斯"],
["zh_CN","lixingxingweiliaofa","理性行为疗法"],
["zh_CN","duoyuanzhinenglilun","多元智能理论"],
["zh_CN","shuangxiangxingyuanze","双向性原则"],
["zh_CN","chenyuanhui","陈元晖"],
["zh_CN","youjiti","有机体"],
["zh_CN","xingrenti","杏仁体"],
["zh_CN","fulida","弗里达"],
["zh_CN","richanggainian","日常概念"],
["zh_CN","xinliheike","心理黑客"],
["zh_CN","jingshenfenxixuejia","精神分析学家"],
["zh_CN","moshishibie","模式识别"],
["zh_CN","shouduanxinggongji","手段性攻击"],
["zh_CN","liuzeru","刘泽如"],
["zh_CN","tuoniaoxinli","鸵鸟心理"],
["zh_CN","sanshanshiyan","三山实验"],
["zh_CN","xingjiaotengtong","性交疼痛"],
["zh_CN","jingsaixinli","竞赛心理"],
